Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
817.97,Gamblers,Tick,458,505,-47,47,125500,125900,-5590,228790,238190,OK
818.282,TraderOne,Tick,5284,5237,47,-47,125600,125900,44838,-270338,-279738,OK
818.282,Gamblers,Tick,458,505,-47,47,125600,125900,-5590,228790,238190,OK
818.562,TraderOne,Tick,5294,5247,47,-37,125200,125900,44587,-1527087,-277487,OK
818.562,Gamblers,Tick,458,505,-47,47,125200,125900,-5590,228790,238190,OK
818.812,TraderOne,Tick,5294,5247,47,-47,125200,125900,44587,-269087,-278487,OK
818.812,Gamblers,Tick,458,505,-47,47,125200,125900,-5590,228790,238190,OK
819.032,TraderOne,Tick,5294,5247,47,-47,125200,125900,44587,-269087,-278487,OK
819.032,Gamblers,Tick,458,505,-47,47,125200,125900,-5590,228790,238190,OK
819.25,TraderOne,Tick,5294,5247,47,-47,125200,125900,44587,-269087,-278487,OK
819.25,Gamblers,Tick,458,505,-47,47,125200,125900,-5590,228790,238190,OK
819.5,TraderOne,Tick,5294,5247,47,-47,125200,125900,44587,-269087,-278487,OK
819.5,Gamblers,Tick,458,505,-47,47,125200,125900,-5590,228790,238190,OK
819.75,TraderOne,Tick,5304,5247,57,-57,125600,125900,44838,-265338,-276738,OK
819.75,Gamblers,Tick,458,505,-47,47,125600,125900,-5590,228790,238190,OK
820.0,TraderOne,Tick,5304,5247,57,-57,125600,125900,44838,-265338,-276738,OK
820.0,Gamblers,Tick,458,505,-47,47,125600,125900,-5590,228790,238190,OK
820.376,TraderOne,Tick,5304,5257,47,-47,125800,126500,44712,-274212,-283612,OK
820.376,Gamblers,Tick,458,505,-47,47,125800,126500,-5590,228790,238190,OK
820.594,TraderOne,Tick,5314,5257,57,-57,126000,126600,44964,-269464,-280864,OK
820.594,Gamblers,Tick,458,505,-47,47,126000,126600,-5590,228790,238190,OK
821.032,TraderOne,Tick,5314,5277,37,-57,126700,126600,44712,2257788,-270512,OK
821.032,Gamblers,Tick,458,525,-67,47,126700,126600,-5843,2761043,222343,OK
821.312,TraderOne,Tick,5324,5277,47,-47,126900,127100,44966,-287466,-296866,OK
821.312,Gamblers,Tick,458,525,-67,67,126900,127100,-5843,213043,226443,OK
821.47,TraderOne,Tick,5324,5277,47,-47,126900,127200,44966,-287466,-296866,OK
821.47,Gamblers,Tick,458,525,-67,67,126900,127200,-5843,213043,226443,OK
821.782,TraderOne,Tick,5324,5287,37,-37,126800,127200,44839,-289339,-296739,OK
821.782,Gamblers,Tick,458,525,-67,67,126800,127200,-5843,213043,226443,OK
821.97,TraderOne,Tick,5324,5297,27,-27,126800,126800,45093,-292593,-292593,OK
821.97,Gamblers,Tick,458,525,-67,67,126800,126800,-5843,213043,213043,OK
822.312,TraderOne,Tick,5324,5307,17,-17,126800,126700,45347,-292847,-291147,OK
822.312,Gamblers,Tick,458,525,-67,67,126800,126700,-5843,213043,206343,OK
822.5,TraderOne,Tick,5324,5309,15,-15,126800,126900,45398,-292898,-294398,OK
822.5,Gamblers,Tick,458,525,-67,67,126800,126900,-5843,213043,219743,OK
822.844,TraderOne,Tick,5334,5309,25,-25,126600,126900,45271,-291771,-296771,OK
822.844,Gamblers,Tick,458,525,-67,67,126600,126900,-5843,213043,226443,OK
823.0,TraderOne,Tick,5344,5309,35,-35,126600,126900,45524,-289024,-296024,OK
823.0,Gamblers,Tick,458,525,-67,67,126600,126900,-5843,213043,226443,OK
823.188,TraderOne,Tick,5354,5309,45,-45,126600,126900,45777,-285277,-294277,OK
823.188,Gamblers,Tick,478,525,-47,47,126600,126900,-5337,220537,229937,OK
823.47,TraderOne,Tick,5364,5309,55,-55,126600,127200,46030,-281530,-292530,OK
823.47,Gamblers,Tick,478,525,-47,47,126600,127200,-5337,220537,229937,OK
823.75,TraderOne,Tick,5364,5309,55,-55,127100,127200,46030,-281530,-287030,OK
823.75,Gamblers,Tick,478,525,-47,47,127100,127200,-5337,220537,225237,OK
823.97,TraderOne,Tick,5364,5309,55,-55,127100,127200,46030,-281530,-287030,OK
823.97,Gamblers,Tick,478,525,-47,47,127100,127200,-5337,220537,225237,OK
824.25,TraderOne,Tick,5364,5319,45,-45,127200,127200,45903,-285403,-285403,OK
824.25,Gamblers,Tick,478,525,-47,47,127200,127200,-5337,220537,220537,OK
824.5,TraderOne,Tick,5364,5319,45,-45,127200,127300,45903,-285403,-289903,OK
824.5,Gamblers,Tick,478,525,-47,47,127200,127300,-5337,220537,225237,OK
824.782,TraderOne,Tick,5364,5319,45,-45,127200,127300,45903,-285403,-289903,OK
824.782,Gamblers,Tick,478,525,-47,47,127200,127300,-5337,220537,225237,OK
824.938,TraderOne,Tick,5364,5319,45,-45,127200,127200,45903,-285403,-285403,OK
824.938,Gamblers,Tick,478,525,-47,47,127200,127200,-5337,220537,220537,OK
825.25,TraderOne,Tick,5364,5319,45,-45,127200,127100,45903,-285403,-280903,OK
825.25,Gamblers,Tick,478,525,-47,47,127200,127100,-5337,220537,215837,OK
825.47,TraderOne,Tick,5364,5329,35,-35,126800,127100,45776,-289276,-296276,OK
825.47,Gamblers,Tick,478,525,-47,47,126800,127100,-5337,220537,229937,OK
825.782,TraderOne,Tick,5364,5329,35,-35,126800,126800,45776,-289276,-289276,OK
825.782,Gamblers,Tick,478,525,-47,47,126800,126800,-5337,220537,220537,OK
826.0,TraderOne,Tick,5364,5329,35,-35,126800,126800,45776,-289276,-289276,OK
826.0,Gamblers,Tick,478,525,-47,47,126800,126800,-5337,220537,220537,OK
826.312,TraderOne,Tick,5364,5329,35,-35,126800,126700,45776,-289276,-285776,OK
826.312,Gamblers,Tick,478,525,-47,47,126800,126700,-5337,220537,215837,OK
826.532,TraderOne,Tick,5364,5329,35,-35,126800,126600,45776,-289276,-282276,OK
826.532,Gamblers,Tick,478,525,-47,47,126800,126600,-5337,220537,211137,OK
826.782,TraderOne,Tick,5364,5329,35,-35,126800,126600,45776,-289276,-282276,OK
826.782,Gamblers,Tick,478,525,-47,47,126800,126600,-5337,220537,211137,OK
827.032,TraderOne,Tick,5374,5329,45,-45,126000,126500,45650,-287150,-296150,OK
827.032,Gamblers,Tick,478,525,-47,47,126000,126500,-5337,220537,229937,OK
827.312,TraderOne,Tick,5374,5329,45,-45,126000,126500,45650,-287150,-296150,OK
827.312,Gamblers,Tick,478,525,-47,47,126000,126500,-5337,220537,229937,OK
827.5,TraderOne,Tick,5374,5329,45,-45,126000,126400,45650,-287150,-296150,OK
827.5,Gamblers,Tick,478,525,-47,47,126000,126400,-5337,220537,229937,OK
827.72,TraderOne,Tick,5384,5329,55,-45,125800,126400,45524,-1547024,-294024,OK
827.72,Gamblers,Tick,478,525,-47,47,125800,126400,-5337,220537,229937,OK
828.0,TraderOne,Tick,5384,5329,55,-55,125800,126400,45524,-283024,-294024,OK
828.0,Gamblers,Tick,478,525,-47,47,125800,126400,-5337,220537,229937,OK
828.22,TraderOne,Tick,5384,5329,55,-55,125800,126400,45524,-283024,-294024,OK
828.22,Gamblers,Tick,478,525,-47,47,125800,126400,-5337,220537,229937,OK
828.5,TraderOne,Tick,5384,5329,55,-55,125800,126400,45524,-283024,-294024,OK
828.5,Gamblers,Tick,478,525,-47,47,125800,126400,-5337,220537,229937,OK
828.75,TraderOne,Tick,5384,5329,55,-55,125800,126400,45524,-283024,-294024,OK
828.75,Gamblers,Tick,478,525,-47,47,125800,126400,-5337,220537,229937,OK
829.062,TraderOne,Tick,5384,5329,55,-55,125800,126600,45524,-283024,-294024,OK
829.062,Gamblers,Tick,478,525,-47,47,125800,126600,-5337,220537,229937,OK
829.188,TraderOne,Tick,5384,5339,45,-45,126000,126600,45776,-288276,-297276,OK
829.188,Gamblers,Tick,478,525,-47,47,126000,126600,-5337,220537,229937,OK
829.532,TraderOne,Tick,5384,5339,45,-45,126000,126600,45776,-288276,-297276,OK
829.532,Gamblers,Tick,478,525,-47,47,126000,126600,-5337,220537,229937,OK
829.72,TraderOne,Tick,5384,5339,45,-45,126000,126600,45776,-288276,-297276,OK
829.72,Gamblers,Tick,478,525,-47,47,126000,126600,-5337,220537,229937,OK
830.062,TraderOne,Tick,5394,5339,55,-55,125800,126100,45650,-284150,-295150,OK
830.062,Gamblers,Tick,478,525,-47,47,125800,126100,-5337,220537,229937,OK
830.22,TraderOne,Tick,5394,5341,53,-53,125800,126100,45700,-284800,-295400,OK
830.22,Gamblers,Tick,478,525,-47,47,125800,126100,-5337,220537,229937,OK
830.532,TraderOne,Tick,5394,5349,45,-45,125600,126100,45600,-288700,-297700,OK
830.532,Gamblers,Tick,478,525,-47,47,125600,126100,-5337,220537,229937,OK
830.75,TraderOne,Tick,5394,5349,45,-45,125600,126100,45600,-288700,-297700,OK
830.75,Gamblers,Tick,478,525,-47,47,125600,126100,-5337,220537,229937,OK
831.032,TraderOne,Tick,5394,5349,45,-45,125600,126100,45600,-288700,-297700,OK
831.032,Gamblers,Tick,478,525,-47,47,125600,126100,-5337,220537,229937,OK
831.25,TraderOne,Tick,5394,5349,45,-45,125600,126100,45600,-288700,-297700,OK
831.25,Gamblers,Tick,478,525,-47,47,125600,126100,-5337,220537,229937,OK
831.47,TraderOne,Tick,5394,5349,45,-45,125600,126100,45600,-288700,-297700,OK
831.47,Gamblers,Tick,478,525,-47,47,125600,126100,-5337,220537,229937,OK
831.72,TraderOne,Tick,5394,5349,45,-45,125600,126100,45600,-288700,-297700,OK
831.72,Gamblers,Tick,478,525,-47,47,125600,126100,-5337,220537,229937,OK
832.0,TraderOne,Tick,5394,5349,45,-45,125600,126100,45600,-288700,-297700,OK
832.0,Gamblers,Tick,478,525,-47,47,125600,126100,-5337,220537,229937,OK
832.25,TraderOne,Tick,5394,5359,35,-35,126700,126100,45474,-292574,-285574,OK
832.25,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
832.47,TraderOne,Tick,5394,5359,35,-35,126700,126100,45474,-292574,-285574,OK
832.47,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
832.812,TraderOne,Tick,5394,5359,35,-35,126700,126100,45474,-292574,-285574,OK
832.812,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
833.0,TraderOne,Tick,5394,5359,35,-35,126700,126100,45474,-292574,-285574,OK
833.0,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
833.282,TraderOne,Tick,5394,5359,35,-35,126700,126100,45474,-292574,-285574,OK
833.282,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
833.47,TraderOne,Tick,5394,5359,35,-35,126700,126100,45474,-292574,-285574,OK
833.47,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
833.72,TraderOne,Tick,5394,5362,32,-35,126000,126100,45436,85464,-296036,OK
833.72,Gamblers,Tick,478,545,-67,67,126000,126100,-5589,220789,227489,OK
833.938,TraderOne,Tick,5394,5372,22,-22,126700,126100,45310,-296610,-292210,OK
833.938,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
834.22,TraderOne,Tick,5394,5382,12,-12,126700,126100,45563,-293863,-291463,OK
834.22,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
834.47,TraderOne,Tick,5394,5392,2,-2,126800,126100,45816,-291116,-290716,OK
834.47,Gamblers,Tick,478,545,-67,67,126800,126100,-5589,220789,207389,OK
834.72,TraderOne,Tick,5394,5395,-1,1,126700,126100,45892,-290592,-290792,OK
834.72,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
834.97,TraderOne,Tick,5394,5395,-1,1,126700,126100,45892,-290592,-290792,OK
834.97,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
835.22,TraderOne,Tick,5394,5395,-1,1,126700,126100,45892,-290592,-290792,OK
835.22,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
835.5,TraderOne,Tick,5394,5395,-1,1,126700,126100,45892,-290592,-290792,OK
835.5,Gamblers,Tick,478,545,-67,67,126700,126100,-5589,220789,207389,OK
835.75,TraderOne,Tick,5394,5395,-1,1,126700,126400,45892,-290592,-290792,OK
835.75,Gamblers,Tick,478,545,-67,67,126700,126400,-5589,220789,207389,OK
836.032,TraderOne,Tick,5394,5395,-1,1,126700,126900,45892,-290592,-290392,OK
836.032,Gamblers,Tick,478,545,-67,67,126700,126900,-5589,220789,234189,OK
836.188,TraderOne,Tick,5404,5395,9,-9,126800,126900,46146,-290846,-291746,OK
836.188,Gamblers,Tick,478,545,-67,67,126800,126900,-5589,220789,227489,OK
836.438,TraderOne,Tick,5410,5395,15,-15,126800,126900,46298,-291598,-293098,OK
836.438,Gamblers,Tick,478,545,-67,67,126800,126900,-5589,220789,227489,OK
836.782,TraderOne,Tick,5410,5395,15,-15,126800,126900,46298,-291598,-293098,OK
836.782,Gamblers,Tick,478,545,-67,67,126800,126900,-5589,220789,227489,OK
837.0,TraderOne,Tick,5410,5395,15,-15,126800,127000,46298,-291598,-294598,OK
837.0,Gamblers,Tick,478,545,-67,67,126800,127000,-5589,220789,234189,OK
837.22,TraderOne,Tick,5410,5395,15,-15,127100,127000,46298,-291598,-290098,OK
837.22,Gamblers,Tick,478,545,-67,67,127100,127000,-5589,220789,214089,OK
837.594,TraderOne,Tick,5410,5395,15,-15,127100,127200,46298,-291598,-293098,OK
837.594,Gamblers,Tick,478,545,-67,67,127100,127200,-5589,220789,227489,OK
837.688,TraderOne,Tick,5410,5395,15,-15,127100,127200,46298,-291598,-293098,OK
837.688,Gamblers,Tick,478,545,-67,67,127100,127200,-5589,220789,227489,OK
837.97,TraderOne,Tick,5410,5395,15,-15,127100,127200,46298,-291598,-293098,OK
837.97,Gamblers,Tick,478,545,-67,67,127100,127200,-5589,220789,227489,OK
838.25,TraderOne,Tick,5410,5395,15,-15,127100,127200,46298,-291598,-293098,OK
838.25,Gamblers,Tick,478,545,-67,67,127100,127200,-5589,220789,227489,OK
838.47,TraderOne,Tick,5420,5395,25,-25,127100,127200,46552,-290852,-293352,OK
838.47,Gamblers,Tick,478,545,-67,67,127100,127200,-5589,220789,227489,OK
838.72,TraderOne,Tick,5420,5395,25,-25,127100,127200,46552,-290852,-293352,OK
838.72,Gamblers,Tick,478,545,-67,67,127100,127200,-5589,220789,227489,OK
838.938,TraderOne,Tick,5420,5395,25,-25,127100,127200,46552,-290852,-293352,OK
838.938,Gamblers,Tick,478,545,-67,67,127100,127200,-5589,220789,227489,OK
839.22,TraderOne,Tick,5420,5395,25,-25,127100,127200,46552,-290852,-293352,OK
839.22,Gamblers,Tick,478,545,-67,67,127100,127200,-5589,220789,227489,OK
839.47,TraderOne,Tick,5430,5395,35,-35,126400,126900,46425,-288725,-295725,OK
839.47,Gamblers,Tick,478,545,-67,67,126400,126900,-5589,220789,234189,OK
839.812,TraderOne,Tick,5430,5395,35,-35,126400,126900,46425,-288725,-295725,OK
839.812,Gamblers,Tick,478,545,-67,67,126400,126900,-5589,220789,234189,OK
840.062,TraderOne,Tick,5430,5395,35,-35,126400,126900,46425,-288725,-295725,OK
840.062,Gamblers,Tick,478,545,-67,67,126400,126900,-5589,220789,234189,OK
840.282,TraderOne,Tick,5430,5395,35,-35,126400,126900,46425,-288725,-295725,OK
840.282,Gamblers,Tick,478,545,-67,67,126400,126900,-5589,220789,234189,OK
840.47,TraderOne,Tick,5430,5395,35,-35,126400,126900,46425,-288725,-295725,OK
840.47,Gamblers,Tick,478,545,-67,67,126400,126900,-5589,220789,234189,OK
840.72,TraderOne,Tick,5430,5395,35,-35,126400,126900,46425,-288725,-295725,OK
840.72,Gamblers,Tick,478,545,-67,67,126400,126900,-5589,220789,234189,OK
841.032,TraderOne,Tick,5430,5395,35,-35,126400,126900,46425,-288725,-295725,OK
841.032,Gamblers,Tick,478,545,-67,67,126400,126900,-5589,220789,234189,OK
841.312,TraderOne,Tick,5430,5395,35,-35,126400,126900,46425,-288725,-295725,OK
841.312,Gamblers,Tick,478,545,-67,67,126400,126900,-5589,220789,234189,OK
841.5,TraderOne,Tick,5440,5395,45,-45,126000,126900,46299,-285599,-294599,OK
841.5,Gamblers,Tick,478,545,-67,67,126000,126900,-5589,220789,234189,OK
841.688,TraderOne,Tick,5440,5395,45,-45,126000,126900,46299,-285599,-294599,OK
841.688,Gamblers,Tick,478,545,-67,67,126000,126900,-5589,220789,234189,OK
842.062,TraderOne,Tick,5440,5405,35,-35,126200,126900,46173,-289473,-296473,OK
842.062,Gamblers,Tick,478,545,-67,67,126200,126900,-5589,220789,234189,OK
842.25,TraderOne,Tick,5440,5415,25,-25,126700,126900,46426,-288726,-293726,OK
842.25,Gamblers,Tick,478,545,-67,67,126700,126900,-5589,220789,234189,OK
842.5,TraderOne,Tick,5450,5425,25,-25,126000,126900,46553,-284853,-289853,OK
842.5,Gamblers,Tick,478,545,-67,67,126000,126900,-5589,220789,234189,OK
842.75,TraderOne,Tick,5450,5425,25,-25,126000,126900,46553,-284853,-289853,OK
842.75,Gamblers,Tick,478,545,-67,67,126000,126900,-5589,220789,234189,OK
842.97,TraderOne,Tick,5450,5425,25,-25,126000,126900,46553,-284853,-289853,OK
842.97,Gamblers,Tick,478,545,-67,67,126000,126900,-5589,220789,234189,OK
843.22,TraderOne,Tick,5450,5425,25,-25,126000,126500,46553,-284853,-289853,OK
843.22,Gamblers,Tick,478,545,-67,67,126000,126500,-5589,220789,234189,OK
843.5,TraderOne,Tick,5450,5425,25,-25,126000,126500,46553,-284853,-289853,OK
843.5,Gamblers,Tick,478,545,-67,67,126000,126500,-5589,220789,234189,OK
843.72,TraderOne,Tick,5450,5425,25,-25,126000,126500,46553,-284853,-289853,OK
843.72,Gamblers,Tick,478,545,-67,67,126000,126500,-5589,220789,234189,OK
843.97,TraderOne,Tick,5450,5425,25,-25,126000,126500,46553,-284853,-289853,OK
843.97,Gamblers,Tick,478,545,-67,67,126000,126500,-5589,220789,234189,OK
844.25,TraderOne,Tick,5450,5425,25,-25,126000,126500,46553,-284853,-289853,OK
844.25,Gamblers,Tick,478,545,-67,67,126000,126500,-5589,220789,234189,OK
844.532,TraderOne,Tick,5460,5425,35,-35,126600,126500,46806,-282106,-278606,OK
844.532,Gamblers,Tick,478,545,-67,67,126600,126500,-5589,220789,214089,OK
844.75,TraderOne,Tick,5460,5425,35,-35,126600,126500,46806,-282106,-278606,OK
844.75,Gamblers,Tick,478,545,-67,67,126600,126500,-5589,220789,214089,OK
844.97,TraderOne,Tick,5470,5425,45,-45,126600,126500,47059,-279359,-274859,OK
844.97,Gamblers,Tick,478,545,-67,67,126600,126500,-5589,220789,214089,OK
845.25,TraderOne,Tick,5470,5425,45,-45,126600,126500,47059,-279359,-274859,OK
845.25,Gamblers,Tick,478,545,-67,67,126600,126500,-5589,220789,214089,OK
845.47,TraderOne,Tick,5480,5425,55,-55,126400,126500,46933,-275233,-280733,OK
845.47,Gamblers,Tick,498,545,-47,47,126400,126500,-5842,231042,235742,OK
845.782,TraderOne,Tick,5480,5435,45,-45,126500,126900,46807,-280107,-289107,OK
845.782,Gamblers,Tick,498,545,-47,47,126500,126900,-5842,231042,240442,OK
846.094,TraderOne,Tick,5480,5445,35,-35,126600,126800,47060,-284360,-291360,OK
846.094,Gamblers,Tick,498,545,-47,47,126600,126800,-5842,231042,240442,OK
846.282,TraderOne,Tick,5480,5455,25,-25,126500,126800,47313,-287613,-292613,OK
846.282,Gamblers,Tick,498,545,-47,47,126500,126800,-5842,231042,240442,OK
846.532,TraderOne,Tick,5480,5455,25,-25,126500,126800,47313,-287613,-292613,OK
846.532,Gamblers,Tick,498,545,-47,47,126500,126800,-5842,231042,240442,OK
846.72,TraderOne,Tick,5490,5455,35,-35,126200,126800,47187,-285487,-292487,OK
846.72,Gamblers,Tick,498,545,-47,47,126200,126800,-5842,231042,240442,OK
846.97,TraderOne,Tick,5499,5455,44,-44,126400,127000,47073,-281773,-290573,OK
846.97,Gamblers,Tick,498,545,-47,47,126400,127000,-5842,231042,240442,OK
847.22,TraderOne,Tick,5499,5455,44,-44,126400,127000,47073,-281773,-290573,OK
847.22,Gamblers,Tick,498,545,-47,47,126400,127000,-5842,231042,240442,OK
847.47,TraderOne,Tick,5499,5455,44,-44,126400,127000,47073,-281773,-290573,OK
847.47,Gamblers,Tick,498,545,-47,47,126400,127000,-5842,231042,240442,OK
847.72,TraderOne,Tick,5499,5455,44,-44,126400,127000,47073,-281773,-290573,OK
847.72,Gamblers,Tick,498,545,-47,47,126400,127000,-5842,231042,240442,OK
848.062,TraderOne,Tick,5499,5455,44,-44,126400,127000,47073,-281773,-290573,OK
848.062,Gamblers,Tick,498,545,-47,47,126400,127000,-5842,231042,240442,OK
848.22,TraderOne,Tick,5509,5455,54,-54,126600,127000,47326,-277026,-287826,OK
848.22,Gamblers,Tick,498,545,-47,47,126600,127000,-5842,231042,240442,OK
848.47,TraderOne,Tick,5509,5455,54,-54,126600,127000,47326,-277026,-287826,OK
848.47,Gamblers,Tick,498,545,-47,47,126600,127000,-5842,231042,240442,OK
848.812,TraderOne,Tick,5509,5455,54,-54,126600,127000,47326,-277026,-287826,OK
848.812,Gamblers,Tick,498,545,-47,47,126600,127000,-5842,231042,240442,OK
849.0,TraderOne,Tick,5509,5455,54,-54,126600,127000,47326,-277026,-287826,OK
849.0,Gamblers,Tick,498,545,-47,47,126600,127000,-5842,231042,240442,OK
849.282,TraderOne,Tick,5519,5455,64,-64,126600,127000,47579,-272279,-285079,OK
849.282,Gamblers,Tick,498,545,-47,47,126600,127000,-5842,231042,240442,OK
849.532,TraderOne,Tick,5519,5465,54,-54,127200,127300,47452,-278152,-283552,OK
849.532,Gamblers,Tick,498,545,-47,47,127200,127300,-5842,231042,235742,OK
849.75,TraderOne,Tick,5519,5465,54,-54,127200,127200,47452,-278152,-278152,OK
849.75,Gamblers,Tick,498,545,-47,47,127200,127200,-5842,231042,231042,OK
850.062,TraderOne,Tick,5519,5465,54,-54,127200,127200,47452,-278152,-278152,OK
850.062,Gamblers,Tick,498,545,-47,47,127200,127200,-5842,231042,231042,OK
850.282,TraderOne,Tick,5519,5465,54,-54,127200,127200,47452,-278152,-278152,OK
850.282,Gamblers,Tick,498,545,-47,47,127200,127200,-5842,231042,231042,OK
850.47,TraderOne,Tick,5519,5465,54,-54,127200,127200,47452,-278152,-278152,OK
850.47,Gamblers,Tick,498,545,-47,47,127200,127200,-5842,231042,231042,OK
850.75,TraderOne,Tick,5519,5475,44,-44,126800,127200,47325,-284025,-292825,OK
850.75,Gamblers,Tick,498,545,-47,47,126800,127200,-5842,231042,240442,OK
851.062,TraderOne,Tick,5519,5475,44,-44,126800,127200,47325,-284025,-292825,OK
851.062,Gamblers,Tick,498,545,-47,47,126800,127200,-5842,231042,240442,OK
851.22,TraderOne,Tick,5519,5475,44,-44,126800,127200,47325,-284025,-292825,OK
851.22,Gamblers,Tick,498,545,-47,47,126800,127200,-5842,231042,240442,OK
851.5,TraderOne,Tick,5519,5475,44,-44,126800,127200,47325,-284025,-292825,OK
851.5,Gamblers,Tick,498,545,-47,47,126800,127200,-5842,231042,240442,OK
851.688,TraderOne,Tick,5519,5485,34,-41,127200,127300,47198,603902,-290598,OK
851.688,Gamblers,Tick,498,545,-47,47,127200,127300,-5842,231042,235742,OK
851.938,TraderOne,Tick,5519,5485,34,-34,127200,127300,47198,-286498,-289898,OK
851.938,Gamblers,Tick,498,545,-47,47,127200,127300,-5842,231042,235742,OK
852.22,TraderOne,Tick,5519,5485,34,-34,127200,127300,47198,-286498,-289898,OK
852.22,Gamblers,Tick,498,545,-47,47,127200,127300,-5842,231042,235742,OK
852.47,TraderOne,Tick,5519,5495,24,-24,126800,127300,47071,-287371,-292171,OK
852.47,Gamblers,Tick,498,545,-47,47,126800,127300,-5842,231042,240442,OK
852.75,TraderOne,Tick,5519,5505,14,-14,126900,126800,47325,-287625,-286225,OK
852.75,Gamblers,Tick,498,565,-67,67,126900,126800,-5334,230534,223834,OK
852.97,TraderOne,Tick,5519,5515,4,-4,126900,126800,47579,-286879,-286479,OK
852.97,Gamblers,Tick,498,565,-67,67,126900,126800,-5334,230534,223834,OK
853.22,TraderOne,Tick,5519,5525,-6,6,126900,126800,47833,-286133,-286733,OK
853.22,Gamblers,Tick,498,565,-67,67,126900,126800,-5334,230534,223834,OK
853.562,TraderOne,Tick,5529,5535,-6,6,126400,126600,47960,-288260,-287060,OK
853.562,Gamblers,Tick,498,565,-67,67,126400,126600,-5334,230534,243934,OK
853.812,TraderOne,Tick,5529,5535,-6,6,126400,126600,47960,-288260,-287060,OK
853.812,Gamblers,Tick,498,565,-67,67,126400,126600,-5334,230534,243934,OK
854.062,TraderOne,Tick,5529,5535,-6,6,126400,126600,47960,-288260,-287060,OK
854.062,Gamblers,Tick,498,565,-67,67,126400,126600,-5334,230534,243934,OK
854.282,TraderOne,Tick,5539,5535,4,-4,126400,126400,47834,-290134,-290134,OK
854.282,Gamblers,Tick,498,565,-67,67,126400,126400,-5334,230534,230534,OK
854.562,TraderOne,Tick,5539,5545,-6,6,126400,126400,48087,-290387,-290387,OK
854.562,Gamblers,Tick,498,565,-67,67,126400,126400,-5334,230534,230534,OK
854.812,TraderOne,Tick,5539,5545,-6,6,126400,126400,48087,-290387,-290387,OK
854.812,Gamblers,Tick,498,565,-67,67,126400,126400,-5334,230534,230534,OK
854.97,TraderOne,Tick,5539,5545,-6,6,126400,126400,48087,-290387,-290387,OK
854.97,Gamblers,Tick,498,565,-67,67,126400,126400,-5334,230534,230534,OK
855.22,TraderOne,Tick,5539,5545,-6,6,126400,126400,48087,-290387,-290387,OK
855.22,Gamblers,Tick,498,565,-67,67,126400,126400,-5334,230534,230534,OK
855.562,TraderOne,Tick,5539,5545,-6,6,126400,126300,48087,-290387,-290987,OK
855.562,Gamblers,Tick,498,565,-67,67,126400,126300,-5334,230534,223834,OK
855.75,TraderOne,Tick,5539,5549,-10,10,126400,126300,48188,-290088,-291088,OK
855.75,Gamblers,Tick,498,565,-67,67,126400,126300,-5334,230534,223834,OK
856.0,TraderOne,Tick,5539,5549,-10,10,126400,126300,48188,-290088,-291088,OK
856.0,Gamblers,Tick,498,565,-67,67,126400,126300,-5334,230534,223834,OK
856.282,TraderOne,Tick,5539,5549,-10,10,126400,126300,48188,-290088,-291088,OK
856.282,Gamblers,Tick,498,565,-67,67,126400,126300,-5334,230534,223834,OK
856.5,TraderOne,Tick,5549,5549,0,0,126200,126300,48062,-290962,-290962,OK
856.5,Gamblers,Tick,498,565,-67,67,126200,126300,-5334,230534,237234,OK
856.782,TraderOne,Tick,5549,5549,0,0,126200,126300,48062,-290962,-290962,OK
856.782,Gamblers,Tick,498,565,-67,67,126200,126300,-5334,230534,237234,OK
857.0,TraderOne,Tick,5559,5549,10,-10,126200,126300,48314,-291214,-292214,OK
857.0,Gamblers,Tick,498,565,-67,67,126200,126300,-5334,230534,237234,OK
857.282,TraderOne,Tick,5559,5552,7,-7,126400,126300,48276,-291176,-290476,OK
857.282,Gamblers,Tick,498,565,-67,67,126400,126300,-5334,230534,223834,OK
857.47,TraderOne,Tick,5559,5552,7,-7,126400,126300,48276,-291176,-290476,OK
857.47,Gamblers,Tick,498,565,-67,67,126400,126300,-5334,230534,223834,OK
857.72,TraderOne,Tick,5559,5552,7,-7,126400,126300,48276,-291176,-290476,OK
857.72,Gamblers,Tick,498,565,-67,67,126400,126300,-5334,230534,223834,OK
858.0,TraderOne,Tick,5559,5552,7,-7,126400,126300,48276,-291176,-290476,OK
858.0,Gamblers,Tick,498,565,-67,67,126400,126300,-5334,230534,223834,OK
858.188,TraderOne,Tick,5559,5552,7,-7,126400,126300,48276,-291176,-290476,OK
